Year,Series,region,sex,age,Units,GeoCode,Value
2019,SI_POV_NAHC,4400,F,Y25-54,PCT,4400,3.0
2020,SI_POV_NAHC,4400,F,Y25-54,PCT,4400,2.2
2021,SI_POV_NAHC,4400,F,Y25-54,PCT,4400,3.4
2022,SI_POV_NAHC,4400,F,Y25-54,PCT,4400,1.9
2009,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,6.9
2010,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,5.4
2011,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,4.4
2012,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,5.9
2013,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,5.0
2014,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,4.1
2015,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,4.0
2016,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,3.6
2017,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,2.3
2018,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,4.1
2019,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,3.4
2020,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,2.7
2021,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,3.2
2022,SI_POV_NAHC,4400,F,Y55-66,PCT,4400,0.9
2009,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,3.7
2010,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,1.9
2011,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,3.3
2012,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,3.2
2013,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,2.8
2014,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,1.3
2015,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,1.8
2016,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,3.0
2017,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,3.2
2018,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,3.3
2019,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,1.6
2020,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,1.5
2021,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,2.1
2022,SI_POV_NAHC,4400,F,Y_GE67,PCT,4400,1.7
