Year,Series,indicator,Units,Value
2017,MF2,EN_MAT_DOMCMPG,TON,2.37719915552428
2017,MF3,EN_MAT_DOMCMPT,TON,757.3569
2017,MF3,EN_MAT_DOMCMPC,TON,15.1090631608347
2017,MF3,EN_MAT_DOMCMPG,TON,38.6213474895206
2017,MF4,EN_MAT_DOMCMPT,TON,277.9959
2017,MF4,EN_MAT_DOMCMPC,TON,5.54594222559151
2017,MF4,EN_MAT_DOMCMPG,TON,14.1763760976655
2018,MF0,EN_MAT_DOMCMPT,TON,1520.6812
2018,MF0,EN_MAT_DOMCMPC,TON,29.8949466751855
2018,MF0,EN_MAT_DOMCMPG,TON,75.7277412864961
2018,MF1,EN_MAT_DOMCMPT,TON,408.9809
2018,MF1,EN_MAT_DOMCMPC,TON,8.04012188529022
2018,MF1,EN_MAT_DOMCMPG,TON,20.3666618528054
2018,MF2,EN_MAT_DOMCMPT,TON,47.2689
2018,MF2,EN_MAT_DOMCMPC,TON,0.929255418489212
2018,MF2,EN_MAT_DOMCMPG,TON,2.35392337992819
2018,MF3,EN_MAT_DOMCMPT,TON,764.7759
2018,MF3,EN_MAT_DOMCMPC,TON,15.0346665356072
2018,MF3,EN_MAT_DOMCMPG,TON,38.08474221772929
2018,MF4,EN_MAT_DOMCMPT,TON,299.6555
2018,MF4,EN_MAT_DOMCMPC,TON,5.89090283579889
2018,MF4,EN_MAT_DOMCMPG,TON,14.9224138360333
2019,MF0,EN_MAT_DOMCMPT,TON,1557.6626
2019,MF0,EN_MAT_DOMCMPC,TON,30.1358651911469
2019,MF0,EN_MAT_DOMCMPG,TON,71.448479900189
2019,MF1,EN_MAT_DOMCMPT,TON,374.5313
2019,MF1,EN_MAT_DOMCMPC,TON,7.24600100603622
2019,MF1,EN_MAT_DOMCMPG,TON,17.1793892079335
2019,MF2,EN_MAT_DOMCMPT,TON,26.1614
2019,MF2,EN_MAT_DOMCMPC,TON,0.50614069029562
2019,MF2,EN_MAT_DOMCMPG,TON,1.19999816523861
2019,MF3,EN_MAT_DOMCMPT,TON,872.5635
2019,MF3,EN_MAT_DOMCMPC,TON,16.8813554403343
2019,MF3,EN_MAT_DOMCMPG,TON,40.0236454874044
2019,MF4,EN_MAT_DOMCMPT,TON,284.4065
2019,MF4,EN_MAT_DOMCMPC,TON,5.50236998916576
2019,MF4,EN_MAT_DOMCMPG,TON,13.045451626516
2020,MF0,EN_MAT_DOMCMPT,TON,1788.9188
2020,MF0,EN_MAT_DOMCMPC,TON,34.0756173985923
2020,MF0,EN_MAT_DOMCMPG,TON,84.376196248414
2020,MF1,EN_MAT_DOMCMPT,TON,415.5567
